id,parent_area_id,unit_id,ons_code,type,country,generation_low,generation_high,name
3929,2298,2514,20UHGM,DIW,E,1,10,"Romaldkirk"
3930,2298,2517,20UHGB,DIW,E,1,10,"Cotherstone with Lartington"
3931,2298,2430,20UHFZ,DIW,E,1,10,"Barningham and Ovington"
3932,2298,2444,20UHGN,DIW,E,1,10,"Staindrop"
3933,2298,2532,20UHGL,DIW,E,1,10,"Middleton-in-Teesdale"
3934,2298,2505,20UHGH,DIW,E,1,10,"Hamsterley and South Bedburn"
3935,2298,2510,20UHGC,DIW,E,1,10,"Eggleston"
3936,2298,2507,20UHGK,DIW,E,1,10,"Lynesack"
3937,2298,2538,20UHGF,DIW,E,1,10,"Gainford and Winston"
3938,2298,2363,20UHGE,DIW,E,1,10,"Evenwood, Ramshaw and Lands"
3939,2298,2365,20UHGJ,DIW,E,1,10,"Ingleton"
3940,2298,2449,20UHGD,DIW,E,1,10,"Etherley"
3941,2298,2437,20UHGQ,DIW,E,1,10,"Streatlam and Whorlton"
3942,2298,2441,20UHGA,DIW,E,1,10,"Cockfield"
3943,2298,2519,20UHGP,DIW,E,1,10,"Startforth"
3944,2298,2522,20UHFY,DIW,E,1,10,"Barnard Castle West"
3945,2298,42006,20UHFX,DIW,E,1,10,"Barnard Castle North"
3946,2298,2524,20UHFW,DIW,E,1,10,"Barnard Castle East"
3947,2299,2213,20UGGL,DIW,E,1,10,"Sedgefield"
3948,2299,2346,20UGGH,DIW,E,1,10,"Middlestone"
3949,2299,2315,20UGGC,DIW,E,1,10,"Chilton"
3950,2299,2322,20UGGJ,DIW,E,1,10,"Neville and Simpasture"
3951,2299,2323,20UGGS,DIW,E,1,10,"West"
3952,2299,2341,20UGGB,DIW,E,1,10,"Byerley"
3953,2299,2332,20UGGP,DIW,E,1,10,"Sunnydale"
3954,2299,2316,20UGGM,DIW,E,1,10,"Shafto St Marys"
3955,2299,2313,20UGGD,DIW,E,1,10,"Ferryhill"
3956,2299,2350,20UGGR,DIW,E,1,10,"Tudhoe"
3957,2299,2309,20UGFZ,DIW,E,1,10,"Bishop Middleham and Cornforth"
3958,2299,2217,20UGGE,DIW,E,1,10,"Fishburn and Old Trimdon"
3959,2299,2232,20UGGK,DIW,E,1,10,"New Trimdon and Trimdon Grange"
3960,2299,2327,20UGGQ,DIW,E,1,10,"Thickley"
3961,2299,2328,20UGGF,DIW,E,1,10,"Greenfield Middridge"
3962,2299,2317,20UGGT,DIW,E,1,10,"Woodham"
3963,2299,2348,20UGGN,DIW,E,1,10,"Spennymoor"
3964,2299,2307,20UGGA,DIW,E,1,10,"Broom"
3965,2299,2347,20UGGG,DIW,E,1,10,"Low Spennymoor and Tudhoe Grange"
3966,2300,2499,20UDGF,DIW,E,1,10,"Castleside"
3967,2300,2568,20UDGL,DIW,E,1,10,"Cornsay"
3968,2300,2461,20UDGR,DIW,E,1,10,"Esh"
3969,2300,2573,20UDGT,DIW,E,1,10,"Lanchester"
3970,2300,2463,20UDGD,DIW,E,1,10,"Burnhope"
3971,2300,2557,20UDGK,DIW,E,1,10,"Consett South"
3972,2300,2552,20UDGU,DIW,E,1,10,"Leadgate"
3973,2300,2491,20UDGA,DIW,E,1,10,"Annfield Plain"
3974,2300,2493,20UDGW,DIW,E,1,10,"South Moor"
3975,2300,2563,20UDGQ,DIW,E,1,10,"Ebchester and Medomsley"
3976,2300,2490,20UDGG,DIW,E,1,10,"Catchgate"
3977,2300,2575,20UDGP,DIW,E,1,10,"Dipton"
3978,2300,2495,20UDGE,DIW,E,1,10,"Burnopfield"
3979,2300,2477,20UDGY,DIW,E,1,10,"Tanfield"
3980,2300,2482,20UDGM,DIW,E,1,10,"Craghead and South Stanley"
3981,2300,2555,20UDGN,DIW,E,1,10,"Delves Lane"
3982,2300,2554,20UDGH,DIW,E,1,10,"Consett East"
3983,2300,2562,20UDGC,DIW,E,1,10,"Blackhill"
3984,2300,2559,20UDGJ,DIW,E,1,10,"Consett North"
3985,2300,2488,20UDGX,DIW,E,1,10,"Stanley Hall"
3986,2300,2479,20UDGS,DIW,E,1,10,"Havannah"
3987,2300,2560,20UDGB,DIW,E,1,10,"Benfieldside"
3988,2301,2501,20UJGK,DIW,E,1,10,"Stanhope"
3989,2301,2567,20UJGR,DIW,E,1,10,"Wolsingham and Witton-le-Wear"
3990,2301,2535,20UJGJ,DIW,E,1,10,"St John's Chapel"
3991,2301,2547,20UJGL,DIW,E,1,10,"Tow Law and Stanley"
3992,2301,2451,20UJGM,DIW,E,1,10,"West Auckland"
3993,2301,2336,20UJFY,DIW,E,1,10,"Bishop Auckland Town"
3994,2301,2453,20UJGH,DIW,E,1,10,"Hunwick"
3995,2301,2359,20UJGG,DIW,E,1,10,"Howden"
3996,2301,2458,20UJGN,DIW,E,1,10,"Wheatbottom and Helmington Row"
3997,2301,2454,20UJGQ,DIW,E,1,10,"Willington West End"
3998,2301,2456,20UJGA,DIW,E,1,10,"Coundon"
3999,2301,2351,20UJGP,DIW,E,1,10,"Willington Central"
4000,2301,2335,20UJGF,DIW,E,1,10,"Henknowle"
4001,2301,2343,20UJGE,DIW,E,1,10,"Escomb"
4002,2301,2334,20UJGD,DIW,E,1,10,"Dene Valley"
4003,2301,2543,20UJGC,DIW,E,1,10,"Crook South"
4004,2301,2546,20UJGB,DIW,E,1,10,"Crook North"
4005,2301,2340,20UJGS,DIW,E,1,10,"Woodhouse Close"
4006,2301,2338,20UJFZ,DIW,E,1,10,"Cockton Hill"
4007,2302,42024,20UEGD,DIW,E,1,10,"Brancepeth, Langley Moor and Meadowfield"
4008,2302,2301,20UEGG,DIW,E,1,10,"Cassop-cum-Quarrington"
4009,2302,2227,20UEGH,DIW,E,1,10,"Coxhoe"
4010,2302,2245,20UEGW,DIW,E,1,10,"Shadforth and Sherburn"
4011,2302,2259,20UEGT,DIW,E,1,10,"Pittington and West Rainton"
4012,2302,2355,20UEGK,DIW,E,1,10,"Deerness"
4013,2302,2269,20UEGE,DIW,E,1,10,"Brandon"
4014,2302,2352,20UEGP,DIW,E,1,10,"New Brancepeth and Ushaw Moor"
4015,2302,2276,20UEGN,DIW,E,1,10,"Neville's Cross"
4016,2302,2275,20UEGL,DIW,E,1,10,"Elvet"
4017,2302,2287,20UEGB,DIW,E,1,10,"Bearpark and Witton Gilbert"
4018,2302,2263,20UEGM,DIW,E,1,10,"Framwellgate Moor"
4019,2302,2250,20UEGX,DIW,E,1,10,"Shincliffe"
4020,2302,2266,20UEGF,DIW,E,1,10,"Carrville and Gilesgate Moor"
4021,2302,2281,20UEGJ,DIW,E,1,10,"Crossgate and Framwelgate"
4022,2302,2252,20UEGS,DIW,E,1,10,"Pelaw and Gilesgate"
4023,2302,2256,20UEGC,DIW,E,1,10,"Belmont"
4024,2302,2254,20UEGU,DIW,E,1,10,"St Nicholas"
4025,2302,42025,20UEGR,DIW,E,1,10,"Newton Hall South"
4026,2302,2264,20UEGQ,DIW,E,1,10,"Newton Hall North"
4027,2303,2467,20UBGA,DIW,E,1,10,"Edmondsley and Waldridge"
4028,2303,2289,20UBGJ,DIW,E,1,10,"Sacriston"
4029,2303,2282,20UBGC,DIW,E,1,10,"Kimblesworth and Plawsworth"
4030,2303,2290,20UBGK,DIW,E,1,10,"Urpeth"
4031,2303,2483,20UBGG,DIW,E,1,10,"Pelton"
4032,2303,2472,20UBGE,DIW,E,1,10,"North Lodge"
4033,2303,2296,20UBGD,DIW,E,1,10,"Lumley"
4034,2303,2298,20UBFT,DIW,E,1,10,"Bournmoor"
4035,2303,2464,20UBGB,DIW,E,1,10,"Grange Villa and West Pelton"
4036,2303,2468,20UBGH,DIW,E,1,10,"Pelton Fell"
4037,2303,2294,20UBFW,DIW,E,1,10,"Chester East"
4038,2303,2471,20UBFZ,DIW,E,1,10,"Chester West"
4039,2303,2474,20UBFX,DIW,E,1,10,"Chester North"
4040,2303,2475,20UBGF,DIW,E,1,10,"Ouston"
4041,2303,2292,20UBFY,DIW,E,1,10,"Chester South"
4042,2303,2470,20UBFU,DIW,E,1,10,"Chester Central"
4552,2327,17789,24UBJD,DIW,E,1,9,"Highclere and Bourne"
4553,2327,17494,24UBJT,DIW,E,1,9,"Upton Grey and The Candovers"
4554,2327,17793,24UBJU,DIW,E,1,9,"Whitchurch"
4555,2327,17656,24UBJJ,DIW,E,1,9,"Overton, Laverstoke and Steventon"
4556,2327,17641,24UBJH,DIW,E,1,9,"Oakley and North Waltham"
4557,2327,17798,24UBHW,DIW,E,1,9,"Burghclere"
4558,2327,17794,24UBJF,DIW,E,1,9,"Kingsclere"
4559,2327,17638,24UBJP,DIW,E,1,9,"Sherborne St John"
4560,2327,17632,24UBHX,DIW,E,1,9,"Calleva"
4561,2327,17809,24UBHZ,DIW,E,1,9,"East Woodhay"
4562,2327,17615,24UBJW,DIW,E,1,9,"Winklebury"
4563,2327,17612,24UBJG,DIW,E,1,9,"Norden"
4564,2327,17801,24UBHQ,DIW,E,1,9,"Baughurst"
4565,2327,41776,24UBJK,DIW,E,1,9,"Pamber"
4566,2327,17489,24UBHP,DIW,E,1,9,"Basing"
4567,2327,17619,24UBJC,DIW,E,1,9,"Hatch Warren and Beggarwood"
4568,2327,17620,24UBJE,DIW,E,1,9,"Kempshott"
4569,2327,17608,24UBJQ,DIW,E,1,9,"South Ham"
4570,2327,17606,24UBHR,DIW,E,1,9,"Brighton Hill North"
4571,2327,17613,24UBJB,DIW,E,1,9,"Grove"
4572,2327,17611,24UBJA,DIW,E,1,9,"Eastrop"
4573,2327,41777,24UBJN,DIW,E,1,9,"Rooksdown"
4574,2327,41779,24UBJL,DIW,E,1,9,"Popley East"
4575,2327,17624,24UBHY,DIW,E,1,9,"Chineham"
4576,2327,17637,24UBJS,DIW,E,1,9,"Tadley South"
4577,2327,41778,24UBJR,DIW,E,1,9,"Tadley North"
4578,2327,17621,24UBHU,DIW,E,1,9,"Buckskin"
4579,2327,41780,24UBHS,DIW,E,1,9,"Brighton Hill South"
4580,2327,17616,24UBHT,DIW,E,1,9,"Brookvale and Kings Furlong"
4581,2327,17609,24UBJM,DIW,E,1,9,"Popley West"
4849,2341,4014,26UCHE,DIW,E,1,3,"Tring East"
4850,2341,4011,26UCGH,DIW,E,1,3,"Aldbury and Wigginton"
4851,2341,3933,26UCGQ,DIW,E,1,3,"Bovingdon, Flaunden & Chipperfield"
4852,2341,3936,26UCGZ,DIW,E,1,3,"Kings Langley"
4853,2341,3940,26UCGK,DIW,E,1,3,"Ashridge"
4854,2341,4018,26UCHF,DIW,E,1,3,"Tring West"
4855,2341,3943,26UCHH,DIW,E,1,3,"Watling"
4856,2341,3929,26UCGN,DIW,E,1,3,"Berkhamsted East"
4857,2341,4024,26UCGM,DIW,E,1,3,"Berkhamsted Castle"
4858,2341,3938,26UCHC,DIW,E,1,3,"Northchurch"
4859,2341,3856,26UCHB,DIW,E,1,3,"Nash Mills"
4860,2341,3868,26UCGX,DIW,E,1,3,"Hemel Hempstead Central"
4861,2341,3861,26UCGF,DIW,E,1,3,"Adeyfield East"
4862,2341,3931,26UCGP,DIW,E,1,3,"Berkhamsted West"
4863,2341,4015,26UCHD,DIW,E,1,3,"Tring Central"
4864,2341,38947,26UCGJ,DIW,E,1,3,"Apsley"
4865,2341,3925,26UCGS,DIW,E,1,3,"Chaulden & Shrubhill"
4866,2341,3869,26UCGT,DIW,E,1,3,"Corner Hall"
4867,2341,3858,26UCGL,DIW,E,1,3,"Bennetts End"
4868,2341,3867,26UCGG,DIW,E,1,3,"Adeyfield West"
4869,2341,3855,26UCHA,DIW,E,1,3,"Leverstock Green"
4870,2341,3926,26UCHG,DIW,E,1,3,"Warners End"
4871,2341,3873,26UCGU,DIW,E,1,3,"Gadebridge"
4872,2341,3865,26UCGY,DIW,E,1,3,"Highfield & St Pauls"
4873,2341,3864,26UCGW,DIW,E,1,3,"Grove Hill"
4874,2341,3872,26UCGR,DIW,E,1,3,"Boxmoor"
4875,2341,38946,26UCHJ,DIW,E,1,3,"Woodhall"
4926,2344,3884,26ULGP,DIW,E,1,9,"Hatfield North"
4927,2344,3773,26ULGN,DIW,E,1,9,"Hatfield East"
4928,2344,3727,26ULGJ,DIW,E,1,9,"Brookmans Park and Little Heath"
4929,2344,3775,26ULGZ,DIW,E,1,9,"Welham Green"
4930,2344,3707,26ULGU,DIW,E,1,9,"Northaw"
4931,2344,3886,26ULGL,DIW,E,1,9,"Handside"
4932,2344,3888,26ULHB,DIW,E,1,9,"Welwyn South"
4933,2344,3890,26ULHA,DIW,E,1,9,"Welwyn North"
4934,2344,3782,26ULGR,DIW,E,1,9,"Hatfield West"
4935,2344,38944,26ULGQ,DIW,E,1,9,"Hatfield South"
4936,2344,3780,26ULGM,DIW,E,1,9,"Hatfield Central"
4937,2344,3734,26ULGS,DIW,E,1,9,"Hollybush"
4938,2344,3735,26ULGT,DIW,E,1,9,"Howlands"
4939,2344,3736,26ULGX,DIW,E,1,9,"Peartree"
4940,2344,3738,26ULGK,DIW,E,1,9,"Haldens"
4941,2344,3739,26ULGY,DIW,E,1,9,"Sherrards"
4942,2344,3729,26ULGW,DIW,E,1,9,"Panshanger"
4943,2345,3900,26UFGR,DIW,E,1,3,"Hoo"
4944,2345,3659,26UFGH,DIW,E,1,3,"Ermine"
4945,2345,3955,26UFHA,DIW,E,1,3,"Offa"
4946,2345,3896,26UFGS,DIW,E,1,3,"Kimpton"
4947,2345,3953,26UFGQ,DIW,E,1,3,"Hitchwood"
4948,2345,38974,26UFGJ,DIW,E,1,3,"Graveley & Wymondley"
4949,2345,3989,26UFGX,DIW,E,1,3,"Letchworth South East"
4950,2345,3986,26UFHE,DIW,E,1,3,"Weston and Sandon"
4951,2345,3999,26UFGC,DIW,E,1,3,"Arbury"
4952,2345,3972,26UFGG,DIW,E,1,3,"Codicote"
4953,2345,3974,26UFGT,DIW,E,1,3,"Knebworth"
4954,2345,3948,26UFGN,DIW,E,1,3,"Hitchin Priory"
4955,2345,3993,26UFGP,DIW,E,1,3,"Hitchin Walsworth"
4956,2345,4005,26UFGF,DIW,E,1,3,"Cadwell"
4957,2345,3997,26UFGW,DIW,E,1,3,"Letchworth Grange"
4958,2345,4008,26UFHB,DIW,E,1,3,"Royston Heath"
4959,2345,3995,26UFGM,DIW,E,1,3,"Hitchin Oughton"
4960,2345,3956,26UFGL,DIW,E,1,3,"Hitchin Highbury"
4961,2345,3994,26UFGK,DIW,E,1,3,"Hitchin Bearton"
4962,2345,3991,26UFGY,DIW,E,1,3,"Letchworth South West"
4963,2345,3996,26UFGZ,DIW,E,1,3,"Letchworth Wilbury"
4964,2345,3982,26UFGU,DIW,E,1,3,"Letchworth East"
4965,2345,38975,26UFGE,DIW,E,1,3,"Baldock Town"
4966,2345,4026,26UFHC,DIW,E,1,3,"Royston Meridian"
4967,2345,38976,26UFHD,DIW,E,1,3,"Royston Palace"
4968,2345,4025,26UFGD,DIW,E,1,3,"Baldock East"
5727,2381,5580,32UFGX,DIW,E,1,3,"Weston and Moulton"
5728,2381,5417,32UFGE,DIW,E,1,3,"Gedney"
5729,2381,5403,32UFGB,DIW,E,1,3,"Deeping St Nicholas"
5730,2381,5608,32UFGL,DIW,E,1,3,"Pinchbeck"
5731,2381,5598,32UFGT,DIW,E,1,3,"Surfleet"
5732,2381,5405,32UFGA,DIW,E,1,3,"Crowland"
5733,2381,5408,32UFGW,DIW,E,1,3,"The Saints"
5734,2381,5406,32UFGH,DIW,E,1,3,"Holbeach St John's"
5735,2381,5587,32UFGD,DIW,E,1,3,"Fleet"
5736,2381,5583,32UFGY,DIW,E,1,3,"Whaplode"
5737,2381,5415,32UFGK,DIW,E,1,3,"Long Sutton"
5738,2381,5410,32UFGU,DIW,E,1,3,"Sutton Bridge"
5739,2381,5625,32UFGC,DIW,E,1,3,"Donington"
5740,2381,5590,32UFGG,DIW,E,1,3,"Holbeach Hurn"
5741,2381,5600,32UFGN,DIW,E,1,3,"Spalding Monks House"
5742,2381,5578,32UFGQ,DIW,E,1,3,"Spalding St Mary's"
5743,2381,5605,32UFGR,DIW,E,1,3,"Spalding St Paul's"
5744,2381,5603,32UFGM,DIW,E,1,3,"Spalding Castle"
5745,2381,5597,32UFGF,DIW,E,1,3,"Gosberton Village"
5746,2381,39106,32UFGP,DIW,E,1,3,"Spalding St John's"
5747,2381,5584,32UFGJ,DIW,E,1,3,"Holbeach Town"
5748,2381,39105,32UFGS,DIW,E,1,3,"Spalding Wygate"
5767,2383,5395,32UEGX,DIW,E,1,3,"Martin"
5768,2383,5554,32UEHE,DIW,E,1,3,"Osbournby"
5769,2383,5686,32UEGH,DIW,E,1,3,"Ashby De La Launde"
5770,2383,5638,32UEGS,DIW,E,1,3,"Heckington Rural"
5771,2383,5632,32UEGU,DIW,E,1,3,"Kyme"
5772,2383,5745,32UEGN,DIW,E,1,3,"Brant Broughton"
5773,2383,5709,32UEGP,DIW,E,1,3,"Cliff Villages"
5774,2383,5534,32UEGY,DIW,E,1,3,"Metheringham"
5775,2383,5852,32UEGR,DIW,E,1,3,"Eagle and North Scarle"
5776,2383,5531,32UEGM,DIW,E,1,3,"Branston and Mere"
5777,2383,5863,32UEGW,DIW,E,1,3,"Leasingham and Roxholm"
5778,2383,5681,32UEHJ,DIW,E,1,3,"Sleaford Holdingham"
5779,2383,5694,32UEGQ,DIW,E,1,3,"Cranwell and Byard's Leap"
5780,2383,5541,32UEHF,DIW,E,1,3,"Ruskington"
5781,2383,5311,32UEGK,DIW,E,1,3,"Billinghay"
5782,2383,5742,32UEGJ,DIW,E,1,3,"Bassingham"
5783,2383,5862,32UEGL,DIW,E,1,3,"Bracebridge Heath and Waddington East"
5784,2383,5529,32UEGT,DIW,E,1,3,"Heighington and Washingborough"
5785,2383,5845,32UEHG,DIW,E,1,3,"Skellingthorpe"
5786,2383,39099,32UEHM,DIW,E,1,3,"Sleaford Quarrington"
5787,2383,5678,32UEHK,DIW,E,1,3,"Sleaford Mareham"
5788,2383,39098,32UEHN,DIW,E,1,3,"Sleaford Westholme"
5789,2383,39095,32UEHA,DIW,E,1,3,"North Hykeham Memorial"
5790,2383,5679,32UEHH,DIW,E,1,3,"Sleaford Castle"
5791,2383,5543,32UEHL,DIW,E,1,3,"Sleaford Navigation"
5792,2383,5847,32UEHB,DIW,E,1,3,"North Hykeham Mill"
5793,2383,5740,32UEHC,DIW,E,1,3,"North Hykeham Moor"
5794,2383,5809,32UEHP,DIW,E,1,3,"Waddington West"
5795,2383,5738,32UEHD,DIW,E,1,3,"North Hykeham Witham"
5796,2383,39096,32UEGZ,DIW,E,1,3,"North Hykeham Forum"
5845,2385,5815,32UDFR,DIW,E,1,3,"Carholme"
5846,2385,5735,32UDFU,DIW,E,1,3,"Hartsholme"
5847,2385,5848,32UDFN,DIW,E,1,3,"Birchwood"
5848,2385,5812,32UDFP,DIW,E,1,3,"Boultham"
5849,2385,5944,32UDFY,DIW,E,1,3,"Park"
5850,2385,5719,32UDFM,DIW,E,1,3,"Abbey"
5851,2385,5816,32UDFS,DIW,E,1,3,"Castle"
5852,2385,5819,32UDFW,DIW,E,1,3,"Minster"
5853,2385,5736,32UDFQ,DIW,E,1,3,"Bracebridge"
5854,2385,5732,32UDFX,DIW,E,1,3,"Moorland"
5855,2385,5717,32UDFT,DIW,E,1,3,"Glebe"
6061,2392,7317,34UGHF,DIW,E,1,3,"Little Brook"
6062,2392,7693,34UGHP,DIW,E,1,3,"Wardoun"
6063,2392,7321,34UGHK,DIW,E,1,3,"Steane"
6064,2392,7660,34UGGK,DIW,E,1,3,"Astwell"
6065,2392,7331,34UGHR,DIW,E,1,3,"Whittlewood"
6066,2392,7674,34UGHQ,DIW,E,1,3,"Washington"
6067,2392,7530,34UGGL,DIW,E,1,3,"Blakesley"
6068,2392,7338,34UGHL,DIW,E,1,3,"Tove"
6069,2392,7346,34UGGW,DIW,E,1,3,"Courteenhall"
6070,2392,7335,34UGGZ,DIW,E,1,3,"Grafton"
6071,2392,7310,34UGGR,DIW,E,1,3,"Chase"
6072,2392,7351,34UGHS,DIW,E,1,3,"Yardley"
6073,2392,7667,34UGHD,DIW,E,1,3,"Kings Sutton"
6074,2392,7664,34UGHG,DIW,E,1,3,"Middleton Cheney"
6075,2392,7525,34UGHJ,DIW,E,1,3,"Silverstone"
6076,2392,7329,34UGGX,DIW,E,1,3,"Deanshanger"
6077,2392,7523,34UGHE,DIW,E,1,3,"Kingthorn"
6078,2392,7341,34UGHN,DIW,E,1,3,"Towcester Mill"
6079,2392,7520,34UGGU,DIW,E,1,3,"Cote"
6080,2392,7535,34UGGY,DIW,E,1,3,"Downs"
6081,2392,7517,34UGGM,DIW,E,1,3,"Blisworth"
6082,2392,7583,34UGHC,DIW,E,1,3,"Heyford"
6083,2392,7538,34UGHA,DIW,E,1,3,"Grange"
6084,2392,7542,34UGHB,DIW,E,1,3,"Harpole"
6085,2392,7313,34UGGT,DIW,E,1,3,"Cosgrove"
6086,2392,7311,34UGHH,DIW,E,1,3,"Salcey"
6087,2392,7367,34UGGS,DIW,E,1,3,"Cogenhoe"
6088,2392,7326,34UGGN,DIW,E,1,3,"Brackley East"
6089,2392,7322,34UGGQ,DIW,E,1,3,"Brackley West"
6090,2392,39004,34UGHM,DIW,E,1,3,"Towcester Brook"
6091,2392,39007,34UGGP,DIW,E,1,3,"Brackley South"
6092,2393,7635,34UDFY,DIW,E,1,3,"Dryden"
6093,2393,7295,34UDFX,DIW,E,1,3,"Barnwell"
6094,2393,7272,34UDGG,DIW,E,1,3,"Prebendal"
6095,2393,7653,34UDFZ,DIW,E,1,3,"Fineshade"
6096,2393,7390,34UDGA,DIW,E,1,3,"Higham Ferrers"
6097,2393,7401,34UDGS,DIW,E,1,3,"Woodford"
6098,2393,7388,34UDGQ,DIW,E,1,3,"Stanwick"
6099,2393,7398,34UDGK,DIW,E,1,3,"Ringstead"
6100,2393,7634,34UDGE,DIW,E,1,3,"Lyveden"
6101,2393,7247,34UDGD,DIW,E,1,3,"Lower Nene"
6102,2393,7283,34UDGC,DIW,E,1,3,"King's Forest"
6103,2393,7393,34UDGM,DIW,E,1,3,"Rushden North"
6104,2393,7383,34UDGN,DIW,E,1,3,"Rushden South"
6105,2393,7391,34UDGL,DIW,E,1,3,"Rushden East"
6106,2393,7394,34UDGB,DIW,E,1,3,"Irthlingborough"
6107,2393,39011,34UDGH,DIW,E,1,3,"Raunds Saxon"
6108,2393,7253,34UDGR,DIW,E,1,3,"Thrapston"
6109,2393,7261,34UDGF,DIW,E,1,3,"Oundle"
6110,2393,7386,34UDGJ,DIW,E,1,3,"Raunds Windmill"
6111,2393,7380,34UDGP,DIW,E,1,3,"Rushden West"
6152,2396,42512,34UEGR,DIW,E,1,3,"Slade"
6153,2396,7552,34UEGT,DIW,E,1,3,"Tresham"
6154,2396,7432,34UEGD,DIW,E,1,3,"Buccleuch"
6155,2396,7561,34UEGX,DIW,E,1,3,"Welland"
6156,2396,7631,34UEGK,DIW,E,1,3,"Queen Eleanor"
6157,2396,7407,34UEGE,DIW,E,1,3,"Latimer"
6158,2396,7404,34UEGJ,DIW,E,1,3,"Plessy"
6159,2396,7446,34UEGQ,DIW,E,1,3,"St Peter's"
6160,2396,7558,34UEGF,DIW,E,1,3,"Loatland"
6161,2396,42517,34UEGU,DIW,E,1,3,"Trinity"
6162,2396,7426,34UEGY,DIW,E,1,3,"Wicksteed"
6163,2396,7427,34UEGB,DIW,E,1,3,"Barton"
6164,2396,7444,34UEGP,DIW,E,1,3,"St Michael's"
6165,2396,7437,34UEGN,DIW,E,1,3,"St Mary's"
6166,2396,7630,34UEGA,DIW,E,1,3,"Avondale"
6167,2396,7441,34UEGC,DIW,E,1,3,"Brambleside"
6168,2396,7556,34UEGM,DIW,E,1,3,"St Giles"
6169,2396,39009,34UEGG,DIW,E,1,3,"Millbrook"
6170,2396,7434,34UEGS,DIW,E,1,3,"Spinney"
6171,2396,7425,34UEGH,DIW,E,1,3,"Pipers Hill"
6172,2396,7443,34UEGL,DIW,E,1,3,"St Andrew's"
6173,2396,7442,34UEFZ,DIW,E,1,3,"All Saints"
6174,2396,7438,34UEGW,DIW,E,1,3,"Warkton"
6198,2398,7638,34UBFZ,DIW,E,1,3,"Rural West"
6199,2398,7621,34UBFQ,DIW,E,1,3,"East"
6200,2398,7623,34UBFX,DIW,E,1,3,"Rural East"
6201,2398,7636,34UBFY,DIW,E,1,3,"Rural North"
6202,2398,7613,34UBFP,DIW,E,1,3,"Danesholme"
6203,2398,7616,34UBFT,DIW,E,1,3,"Kingswood"
6204,2398,7629,34UBGB,DIW,E,1,3,"West"
6205,2398,7627,34UBFW,DIW,E,1,3,"Lodge Park"
6206,2398,39010,34UBFS,DIW,E,1,3,"Hillside"
6207,2398,7290,34UBFN,DIW,E,1,3,"Central"
6208,2398,7620,34UBFU,DIW,E,1,3,"Lloyds"
6209,2398,7625,34UBGA,DIW,E,1,3,"Shire Lodge"
6210,2398,7619,34UBFR,DIW,E,1,3,"Hazelwood"
6211,2627,19320,35UCFW,DIW,E,1,10,"Cheviot"
6212,2627,19402,35UCFZ,DIW,E,1,10,"Flodden"
6213,2627,38940,35UCGC,DIW,E,1,10,"Lowick"
6214,2627,19412,35UCGB,DIW,E,1,10,"Islandshire"
6215,2627,19302,35UCFS,DIW,E,1,10,"Bamburgh"
6216,2627,19339,35UCGA,DIW,E,1,10,"Ford"
6217,2627,19419,35UCGD,DIW,E,1,10,"Norhamshire"
6218,2627,19305,35UCFT,DIW,E,1,10,"Beadnell"
6219,2627,19409,35UCFY,DIW,E,1,10,"Elizabeth"
6220,2627,19334,35UCGK,DIW,E,1,10,"Wooler"
6221,2627,19328,35UCFU,DIW,E,1,10,"Belford"
6222,2627,19413,35UCGJ,DIW,E,1,10,"Spittal"
6223,2627,19408,35UCGH,DIW,E,1,10,"Shielfield"
6224,2627,19414,35UCGG,DIW,E,1,10,"Seton"
6225,2627,19416,35UCFX,DIW,E,1,10,"Edward"
6226,2627,38941,35UCGF,DIW,E,1,10,"Prior"
6227,2399,19255,35UEGR,DIW,E,1,3,"Stamfordham"
6228,2399,19232,35UEGA,DIW,E,1,3,"Hartburn"
6229,2399,19164,35UEGS,DIW,E,1,3,"Stannington"
6230,2399,19199,35UEGB,DIW,E,1,3,"Hebron, Hepscott and Mitford"
6231,2399,19196,35UEGD,DIW,E,1,3,"Longhorsley"
6232,2399,19219,35UEGC,DIW,E,1,3,"Heddon-on-the-Wall"
6233,2399,19222,35UEGN,DIW,E,1,3,"Ponteland North"
6234,2399,19423,35UEGM,DIW,E,1,3,"Ponteland East"
6235,2399,19177,35UEGL,DIW,E,1,3,"Pegswood"
6236,2399,19179,35UEGT,DIW,E,1,3,"Ulgham"
6237,2399,19187,35UEFY,DIW,E,1,3,"Chevington"
6238,2399,19215,35UEGQ,DIW,E,1,3,"Ponteland West"
6239,2399,19202,35UEGP,DIW,E,1,3,"Ponteland South"
6240,2399,19171,35UEGG,DIW,E,1,3,"Morpeth Kirkhill"
6241,2399,19169,35UEGH,DIW,E,1,3,"Morpeth North"
6242,2399,19144,35UEFZ,DIW,E,1,3,"Ellington"
6243,2399,19167,35UEGJ,DIW,E,1,3,"Morpeth South"
6244,2399,19172,35UEGF,DIW,E,1,3,"Morpeth Central"
6245,2399,19091,35UEGE,DIW,E,1,3,"Lynemouth"
6246,2399,19174,35UEGK,DIW,E,1,3,"Morpeth Stobhill"
6247,2400,19259,35UFHK,DIW,E,1,10,"South Tynedale"
6248,2400,19375,35UFHM,DIW,E,1,10,"Upper North Tyne"
6249,2400,19387,35UFHR,DIW,E,1,10,"West Tynedale"
6250,2400,19241,35UFGL,DIW,E,1,10,"Allendale"
6251,2400,19370,35UFGU,DIW,E,1,10,"Haydon"
